0,-3,-8,1.#INF,8.67E-05,1.22E-05
0,-3,-7,1.#INF,8.23E-05,1.51E-05
0,-3,-6,1.#INF,7.73E-05,1.93E-05
0,-3,-5,1.#INF,7.56E-05,2.72E-05
0,-3,-4,1.#INF,7.44E-05,4.19E-05
0,-3,-3,1.#INF,7.37E-05,7.37E-05
0,-3,-2,1.#INF,7.32E-05,0.00016475
0,-3,-1,1.#INF,7.29E-05,0.0006564
0,-3,0,1.#INF,7.28E-05,1.#INF
0,-3,1,1.#INF,7.29E-05,0.0006564
0,-3,2,1.#INF,7.32E-05,0.00016475
0,-3,3,1.#INF,7.37E-05,7.37E-05
0,-3,4,1.#INF,7.44E-05,4.19E-05
0,-3,5,1.#INF,7.56E-05,2.72E-05
0,-3,6,1.#INF,7.73E-05,1.93E-05
0,-3,7,1.#INF,8.23E-05,1.51E-05
0,-3,8,1.#INF,8.67E-05,1.22E-05
0,-3,9,1.#INF,8.67E-05,9.63E-06
0,-2,-10,0,0,0
0,-2,-9,1.#INF,0.000195,9.63E-06
0,-2,-8,1.#INF,0.000195,1.22E-05
0,-2,-7,1.#INF,0.000177,1.44E-05
0,-2,-6,1.#INF,0.00017005,1.89E-05
0,-2,-5,1.#INF,0.00016675,2.67E-05
0,-2,-4,1.#INF,0.00016445,4.11E-05
0,-2,-3,1.#INF,0.00016315,7.25E-05
0,-2,-2,1.#INF,0.00016215,0.00016215
0,-2,-1,1.#INF,0.0001615,0.000646
0,-2,0,1.#INF,0.0001615,1.#INF
0,-2,1,1.#INF,0.0001615,0.000646
0,-2,2,1.#INF,0.00016215,0.00016215
0,-2,3,1.#INF,0.00016315,7.25E-05
0,-2,4,1.#INF,0.00016445,4.11E-05
0,-2,5,1.#INF,0.00016675,2.67E-05
0,-2,6,1.#INF,0.00017005,1.89E-05
0,-2,7,1.#INF,0.000177,1.44E-05
0,-2,8,1.#INF,0.000195,1.22E-05
0,-2,9,1.#INF,0.000195,9.63E-06
0,-1,-10,0,0,0
0,-1,-9,1.#INF,0.00078,9.63E-06
0,-1,-8,1.#INF,0.00078,1.22E-05
0,-1,-7,1.#INF,0.0006894,1.41E-05
0,-1,-6,1.#INF,0.0006696,1.86E-05
0,-1,-5,1.#INF,0.0006564,2.63E-05
0,-1,-4,1.#INF,0.0006486,4.05E-05
0,-1,-3,1.#INF,0.0006434,7.15E-05
0,-1,-2,1.#INF,0.0006394,0.00015985
0,-1,-1,1.#INF,0.000638,0.000638
0,-1,0,1.#INF,0.0006368,1.#INF
0,-1,1,1.#INF,0.000638,0.000638
0,-1,2,1.#INF,0.0006394,0.00015985
0,-1,3,1.#INF,0.0006434,7.15E-05
0,-1,4,1.#INF,0.0006486,4.05E-05
0,-1,5,1.#INF,0.0006564,2.63E-05
0,-1,6,1.#INF,0.0006696,1.86E-05
0,-1,7,1.#INF,0.0006894,1.41E-05
0,-1,8,1.#INF,0.00078,1.22E-05
0,-1,9,1.#INF,0.00078,9.63E-06
0,0,-10,0,0,0
0,0,-9,1.#INF,1.#INF,9.63E-06
0,0,-8,1.#INF,1.#INF,1.22E-05
0,0,-7,1.#INF,1.#INF,1.39E-05
0,0,-6,1.#INF,1.#INF,1.83E-05
0,0,-5,1.#INF,1.#INF,2.59E-05
0,0,-4,1.#INF,1.#INF,4.01E-05
0,0,-3,1.#INF,1.#INF,7.08E-05
0,0,-2,1.#INF,1.#INF,0.0001582
0,0,-1,1.#INF,1.#INF,0.0006302
0,0,0,1.#INF,1.#INF,1.#INF
0,0,1,1.#INF,1.#INF,0.0006302
0,0,2,1.#INF,1.#INF,0.0001582
0,0,3,1.#INF,1.#INF,7.08E-05
0,0,4,1.#INF,1.#INF,4.01E-05
0,0,5,1.#INF,1.#INF,2.59E-05
0,0,6,1.#INF,1.#INF,1.83E-05
0,0,7,1.#INF,1.#INF,1.39E-05
0,0,8,1.#INF,1.#INF,1.22E-05
0,0,9,1.#INF,1.#INF,9.63E-06
0,1,-10,0,0,0
0,1,-9,1.#INF,0.00078,9.63E-06
0,1,-8,1.#INF,0.00078,1.22E-05
0,1,-7,1.#INF,0.0006696,1.37E-05
0,1,-6,1.#INF,0.0006512,1.81E-05
0,1,-5,1.#INF,0.000642,2.57E-05
0,1,-4,1.#INF,0.0006342,3.96E-05
0,1,-3,1.#INF,0.000629,6.99E-05
0,1,-2,1.#INF,0.000625,0.00015625
0,1,-1,1.#INF,0.000625,0.000625
0,1,0,1.#INF,0.0006236,1.#INF
0,1,1,1.#INF,0.000625,0.000625
0,1,2,1.#INF,0.000625,0.00015625
0,1,3,1.#INF,0.000629,6.99E-05
0,1,4,1.#INF,0.0006342,3.96E-05
0,1,5,1.#INF,0.000642,2.57E-05
0,1,6,1.#INF,0.0006512,1.81E-05
0,1,7,1.#INF,0.0006696,1.37E-05
0,1,8,1.#INF,0.00078,1.22E-05
0,1,9,1.#INF,0.00078,9.63E-06
0,2,-10,0,0,0
0,2,-9,1.#INF,0.000195,9.63E-06
0,2,-8,1.#INF,0.000195,1.22E-05
0,2,-7,1.#INF,0.00016575,1.35E-05
0,2,-6,1.#INF,0.00016115,1.79E-05
0,2,-5,1.#INF,0.00015885,2.54E-05
0,2,-4,1.#INF,0.0001569,3.92E-05
0,2,-3,1.#INF,0.0001559,6.93E-05
0,2,-2,1.#INF,0.00015495,0.00015495
0,2,-1,1.#INF,0.0001546,0.0006184
0,2,0,1.#INF,0.0001546,1.#INF
0,2,1,1.#INF,0.0001546,0.0006184
0,2,2,1.#INF,0.00015495,0.00015495
0,2,3,1.#INF,0.0001559,6.93E-05
0,2,4,1.#INF,0.0001569,3.92E-05
0,2,5,1.#INF,0.00015885,2.54E-05
0,2,6,1.#INF,0.00016115,1.79E-05
0,2,7,1.#INF,0.00016575,1.35E-05
0,2,8,1.#INF,0.000195,1.22E-05
0,2,9,1.#INF,0.000195,9.63E-06
0,3,-10,0,0,0
0,3,-9,1.#INF,8.67E-05,9.63E-06
0,3,-8,1.#INF,8.67E-05,1.22E-05
0,3,-7,1.#INF,7.46E-05,1.37E-05
0,3,-6,1.#INF,7.10E-05,1.78E-05
0,3,-5,1.#INF,7.00E-05,2.52E-05
0,3,-4,1.#INF,6.92E-05,3.89E-05
0,3,-3,1.#INF,6.87E-05,6.87E-05
0,3,-2,1.#INF,6.84E-05,0.00015395
0,3,-1,1.#INF,6.81E-05,0.0006132
0,3,0,1.#INF,6.81E-05,1.#INF
0,3,1,1.#INF,6.81E-05,0.0006132
0,3,2,1.#INF,6.84E-05,0.00015395
0,3,3,1.#INF,6.87E-05,6.87E-05
0,3,4,1.#INF,6.92E-05,3.89E-05
0,3,5,1.#INF,7.00E-05,2.52E-05
0,3,6,1.#INF,7.10E-05,1.78E-05
0,3,7,1.#INF,7.46E-05,1.37E-05
0,3,8,1.#INF,8.67E-05,1.22E-05
0,3,9,1.#INF,8.67E-05,9.63E-06
0,4,-10,0,0,0
0,4,-9,1.#INF,4.88E-05,9.63E-06
0,4,-8,1.#INF,4.88E-05,1.22E-05
0,4,-7,1.#INF,4.30E-05,1.40E-05
0,4,-6,1.#INF,3.98E-05,1.77E-05
0,4,-5,1.#INF,3.92E-05,2.51E-05
0,4,-4,1.#INF,3.87E-05,3.87E-05
0,4,-3,1.#INF,3.84E-05,6.83E-05
0,4,-2,1.#INF,3.83E-05,0.000153
0,4,-1,1.#INF,3.82E-05,0.0006106
0,4,0,1.#INF,3.81E-05,1.#INF
0,4,1,1.#INF,3.82E-05,0.0006106
0,4,2,1.#INF,3.83E-05,0.000153
0,4,3,1.#INF,3.84E-05,6.83E-05
0,4,4,1.#INF,3.87E-05,3.87E-05
0,4,5,1.#INF,3.92E-05,2.51E-05
0,4,6,1.#INF,3.98E-05,1.77E-05
0,4,7,1.#INF,4.30E-05,1.40E-05
0,4,8,1.#INF,4.88E-05,1.22E-05
0,4,9,1.#INF,4.88E-05,9.63E-06
0,5,-10,0,0,0
0,5,-9,1.#INF,3.12E-05,9.63E-06
0,5,-8,1.#INF,3.12E-05,1.22E-05
0,5,-7,1.#INF,2.91E-05,1.48E-05
0,5,-6,1.#INF,2.64E-05,1.84E-05
0,5,-5,1.#INF,2.49E-05,2.49E-05
0,5,-4,1.#INF,2.46E-05,3.85E-05
0,5,-3,1.#INF,2.44E-05,6.78E-05
0,5,-2,1.#INF,2.43E-05,0.000152
0,5,-1,1.#INF,2.42E-05,0.0006054
0,5,0,1.#INF,2.42E-05,1.#INF
0,5,1,1.#INF,2.42E-05,0.0006054
0,5,2,1.#INF,2.43E-05,0.000152
0,5,3,1.#INF,2.44E-05,6.78E-05
0,5,4,1.#INF,2.46E-05,3.85E-05
0,5,5,1.#INF,2.49E-05,2.49E-05
0,5,6,1.#INF,2.64E-05,1.84E-05
0,5,7,1.#INF,2.91E-05,1.48E-05
0,5,8,1.#INF,3.12E-05,1.22E-05
0,5,9,1.#INF,3.12E-05,9.63E-06
0,6,-10,0,0,0
0,6,-9,1.#INF,2.17E-05,9.63E-06
0,6,-8,1.#INF,2.17E-05,1.22E-05
0,6,-7,1.#INF,2.17E-05,1.59E-05
0,6,-6,1.#INF,1.88E-05,1.88E-05
0,6,-5,1.#INF,1.80E-05,2.59E-05
0,6,-4,1.#INF,1.74E-05,3.91E-05
0,6,-3,1.#INF,1.69E-05,6.77E-05
0,6,-2,1.#INF,1.68E-05,0.00015135
0,6,-1,1.#INF,1.68E-05,0.000604
0,6,0,1.#INF,1.67E-05,1.#INF
0,6,1,1.#INF,1.68E-05,0.000604
0,6,2,1.#INF,1.68E-05,0.00015135
0,6,3,1.#INF,1.69E-05,6.77E-05
0,6,4,1.#INF,1.74E-05,3.91E-05
0,6,5,1.#INF,1.80E-05,2.59E-05
0,6,6,1.#INF,1.88E-05,1.88E-05
0,6,7,1.#INF,2.17E-05,1.59E-05
0,6,8,1.#INF,2.17E-05,1.22E-05
0,6,9,1.#INF,2.17E-05,9.63E-06
0,7,-10,0,0,0
0,7,-9,1.#INF,1.59E-05,9.63E-06
0,7,-8,1.#INF,1.59E-05,1.22E-05
0,7,-7,1.#INF,1.59E-05,1.59E-05
0,7,-6,1.#INF,1.50E-05,2.04E-05
0,7,-5,1.#INF,1.35E-05,2.65E-05
0,7,-4,1.#INF,1.31E-05,4.02E-05
0,7,-3,1.#INF,1.29E-05,7.01E-05
0,7,-2,1.#INF,1.27E-05,0.00015525
0,7,-1,1.#INF,1.25E-05,0.0006124
0,7,0,1.#INF,1.24E-05,1.#INF
0,7,1,1.#INF,1.25E-05,0.0006124
